Timestamp,FER1,FER2,FER3,FER4,FER5,FER6,FER7,FER8,FER9,FER10,FER11,FER12,,Fly1,Fly2,Fly3,Fly4,Fly5,Fly6,Fly7,Fly8,Fly9,Fly10
01-02-2024,96.085,96.8025,97.3,97.6625,97.915,98.06,98.1175,98.125,98.095,98.05,98.01,97.985,,-0.22,-0.135,-0.11,-0.1075,-0.0875,-0.05,-0.0375,-0.015,0.005,0.015
31-01-2024,96.09,96.8425,97.3325,97.68,97.9175,98.0475,98.0975,98.0975,98.0625,98.0175,97.9775,97.9525,,-0.2625,-0.1425,-0.11,-0.1075,-0.08,-0.05,-0.035,-0.01,0.005,0.015
30-01-2024,96.0825,96.7425,97.2175,97.57,97.8125,97.945,97.995,97.995,97.96,97.91,97.87,97.845,,-0.185,-0.1225,-0.11,-0.11,-0.0825,-0.05,-0.035,-0.015,0.01,0.015
29-01-2024,96.0875,96.81,97.29,97.6375,97.8725,98.005,98.0525,98.0525,98.0125,97.9625,97.9175,97.8925,,-0.2425,-0.1325,-0.1125,-0.1025,-0.085,-0.0475,-0.04,-0.01,0.005,0.02
26-01-2024,96.085,96.76,97.2375,97.58,97.805,97.93,97.9775,97.975,97.94,97.89,97.845,97.82,,-0.1975,-0.135,-0.1175,-0.1,-0.0775,-0.05,-0.0325,-0.015,0.005,0.02
25-01-2024,96.27,96.765,97.24,97.5875,97.82,97.95,97.9975,98,97.9675,97.9125,97.8675,97.8375,,-0.02,-0.1275,-0.115,-0.1025,-0.0825,-0.045,-0.035,-0.0225,0.01,0.015
24-01-2024,96.2275,96.68,97.1375,97.48,97.715,97.85,97.8975,97.9,97.87,97.82,97.785,97.76,,0.005,-0.115,-0.1075,-0.1,-0.0875,-0.045,-0.0325,-0.02,0.015,0.01
23-01-2024,96.23,96.6775,97.135,97.48,97.72,97.8625,97.915,97.9175,97.8875,97.8325,97.7925,97.7625,,0.01,-0.1125,-0.105,-0.0975,-0.09,-0.05,-0.0325,-0.025,0.015,0.01
22-01-2024,96.2325,96.685,97.1525,97.5025,97.745,97.885,97.9375,97.94,97.9125,97.8675,97.8325,97.8075,,0.015,-0.1175,-0.1075,-0.1025,-0.0875,-0.05,-0.03,-0.0175,0.01,0.01
19-01-2024,96.2375,96.685,97.1425,97.485,97.715,97.845,97.89,97.89,97.8625,97.8175,97.7775,97.7525,,0.01,-0.115,-0.1125,-0.1,-0.085,-0.045,-0.0275,-0.0175,0.005,0.015
18-01-2024,96.2475,96.72,97.1925,97.54,97.7725,97.8975,97.94,97.94,97.91,97.855,97.81,97.78,,0,-0.125,-0.115,-0.1075,-0.0825,-0.0425,-0.03,-0.025,0.01,0.015
17-01-2024,96.265,96.725,97.1875,97.5325,97.775,97.9075,97.9525,97.95,97.925,97.88,97.83,97.8,,0.0025,-0.1175,-0.1025,-0.11,-0.0875,-0.0475,-0.0225,-0.02,-0.005,0.02
16-01-2024,96.305,96.82,97.2925,97.6375,97.8775,98.0075,98.0525,98.05,98.015,97.965,97.91,97.88,,-0.0425,-0.1275,-0.105,-0.11,-0.085,-0.0475,-0.0325,-0.015,-0.005,0.025
15-01-2024,96.3175,96.8425,97.32,97.6575,97.885,98.01,98.06,98.0625,98.0325,97.9875,97.9325,97.9025,,-0.0475,-0.14,-0.11,-0.1025,-0.075,-0.0475,-0.0325,-0.015,-0.01,0.025
12-01-2024,96.36,96.91,97.375,97.705,97.925,98.045,98.095,98.095,98.065,98.015,97.96,97.93,,-0.085,-0.135,-0.11,-0.1,-0.07,-0.05,-0.03,-0.02,-0.005,0.025
11-01-2024,96.32,96.805,97.25,97.575,97.79,97.92,97.975,97.99,97.965,97.93,97.885,97.865,,-0.04,-0.12,-0.11,-0.085,-0.075,-0.04,-0.04,-0.01,-0.01,0.025
10-01-2024,96.325,96.785,97.22,97.55,97.775,97.915,97.97,97.985,97.96,97.925,97.88,97.86,,-0.025,-0.105,-0.105,-0.085,-0.085,-0.04,-0.04,-0.01,-0.01,0.025
09-01-2024,96.36,96.82,97.255,97.585,97.82,97.95,98,98.01,97.985,97.945,97.9,97.875,,-0.025,-0.105,-0.095,-0.105,-0.08,-0.04,-0.035,-0.015,-0.005,0.02
08-01-2024,96.37,96.855,97.305,97.65,97.89,98.025,98.075,98.085,98.06,98.02,97.975,97.945,,-0.035,-0.105,-0.105,-0.105,-0.085,-0.04,-0.035,-0.015,-0.005,0.015
05-01-2024,96.38,96.86,97.31,97.65,97.88,98.015,98.07,98.08,98.055,98.015,97.965,97.94,,-0.03,-0.11,-0.11,-0.095,-0.08,-0.045,-0.035,-0.015,-0.01,0.025
04-01-2024,96.385,96.89,97.35,97.69,97.93,98.07,98.125,98.13,98.1,98.06,98.01,97.985,,-0.045,-0.12,-0.1,-0.1,-0.085,-0.05,-0.035,-0.01,-0.01,0.025
03-01-2024,96.43,96.97,97.46,97.815,98.065,98.205,98.255,98.255,98.225,98.185,98.135,98.105,,-0.05,-0.135,-0.105,-0.11,-0.09,-0.05,-0.03,-0.01,-0.01,0.02
